Id,tipo_moradia,localizacao,andares,nota_casa,ano_contrucao,preco,banheiros_tirar,vagas_garagem,cozinhas,banheiros,tamanho(em pés quadrados),tamanho lote
1724,Densidade Residencial Baixa,Sawyer West,1,5,2008,157304.402574096,2,3.0,1,2.0,1450,7328
1725,Densidade Residencial Baixa,Sawyer West,2,5,1996,194260.859481297,4,2.0,1,4.0,2122,11492
1726,Densidade Residencial Baixa,Sawyer West,2,6,1992,181262.329995106,3,2.0,1,3.0,1730,7703
1727,Densidade Residencial Baixa,Sawyer West,1,5,1990,157003.292706732,2,2.0,1,2.0,1332,7175
1728,Densidade Residencial Baixa,Sawyer West,2,5,1994,182924.499359899,3,2.0,1,4.0,1540,9109
1729,Densidade Residencial Baixa,Sawyer West,2,7,1986,181902.586375439,3,2.0,1,3.0,1400,10274
1730,Densidade Residencial Baixa,Sawyer West,2,7,1981,188985.371708134,4,2.0,2,2.0,1882,8250
1731,Densidade Residencial Baixa,Sawyer,1,5,1962,185290.904495068,3,2.0,1,2.0,980,9750
1732,Densidade Residencial Baixa,Sawyer,1,6,1961,177304.425752748,3,2.0,1,2.0,864,8499
1733,Densidade Residencial Baixa,Sawyer,1,5,1961,166274.900490809,2,1.0,1,1.0,864,9079
1734,Densidade Residencial Baixa,Sawyer,1,5,1965,177807.420530107,3,1.0,1,2.0,1020,9316
1735,Densidade Residencial Baixa,Sawyer,1,8,1963,180330.624816201,3,1.0,1,2.0,912,7791
1736,Densidade Residencial Baixa,Sawyer,1,6,1962,179069.112234629,3,1.0,1,2.0,912,7150
1737,Densidade Residencial Baixa,Veenker,1,8,1980,175943.371816948,2,3.0,1,3.0,2014,15676
1738,Densidade Residencial Baixa,Northridge,2,8,1991,185199.050609653,3,2.0,1,4.0,1755,11949
1739,Área Residencial de Vilas Flutuantes,Somerset,2,5,2004,167350.910824524,3,3.0,1,3.0,3005,2880
1740,Área Residencial de Vilas Flutuantes,Somerset,1,5,2008,149315.311876449,2,2.0,1,3.0,1726,3830
1741,Área Residencial de Vilas Flutuantes,Somerset,1,5,2008,139010.847766793,1,2.0,1,3.0,1256,4217
1742,Área Residencial de Vilas Flutuantes,Somerset,2,5,2000,155412.151845447,2,2.0,1,4.0,1512,2998
1743,Área Residencial de Vilas Flutuantes,Somerset,2,5,1999,171308.313985441,3,2.0,1,4.0,1452,3768
1744,Densidade Residencial Baixa,Veenker,1,9,1977,176220.543265638,2,2.0,1,3.0,1694,14694
1745,Densidade Residencial Baixa,Veenker,1,5,1981,177643.434991809,2,2.0,1,2.0,1740,15417
1746,Densidade Residencial Baixa,Veenker,2,5,1976,187222.653264601,4,2.0,1,3.0,2499,9600
1747,Densidade Residencial Baixa,Northwest Ames,2,6,1974,185635.132083154,3,2.0,1,3.0,2067,12732
1748,Densidade Residencial Baixa,Northwest Ames,2,7,1967,206492.534215854,5,2.0,1,3.0,2640,10400
1749,Densidade Residencial Baixa,Northwest Ames,1,5,1969,181681.021081956,3,2.0,1,3.0,1336,9600
1750,Densidade Residencial Baixa,Northwest Ames,1,5,1969,180500.198072685,3,1.0,1,2.0,1216,9000
1751,Densidade Residencial Baixa,Northwest Ames,2,7,1977,206486.17086841,4,2.0,1,3.0,2288,13774
1752,Densidade Residencial Baixa,NAmes,1,6,1967,161334.301195429,2,1.0,1,2.0,864,7130
1753,Densidade Residencial Baixa,NAmes,1,5,1967,176156.558313965,3,2.0,1,2.0,1568,9600
1754,Densidade Residencial Baixa,Northwest Ames,2,5,1974,191642.223478994,4,2.0,1,4.0,2061,9600
1755,Densidade Residencial Baixa,Northwest Ames,2,5,1971,191945.808027777,3,2.0,1,3.0,1320,16500
1756,Densidade Residencial Baixa,NAmes,1,7,1960,164146.306037354,2,2.0,1,2.0,894,7436
1757,Densidade Residencial Baixa,NAmes,1,7,1959,179883.057071096,3,1.0,1,1.0,864,8125
1758,Densidade Residencial Baixa,NAmes,1,5,1957,178071.137668844,3,3.0,1,2.0,1362,9450
1759,Densidade Residencial Baixa,NAmes,1,6,1956,188241.637896875,3,2.0,1,3.0,1728,13495
1760,Densidade Residencial Baixa,NAmes,1,6,1961,174559.656173171,3,2.0,1,3.0,1313,9350
1761,Densidade Residencial Baixa,NAmes,1,5,1964,182347.363042264,3,2.0,1,3.0,1292,10500
1762,Densidade Residencial Baixa,NAmes,2,6,1965,191507.251872857,4,2.0,1,3.0,2140,8970
1763,Densidade Residencial Baixa,NAmes,2,6,1961,199751.865597358,4,2.0,1,2.0,1576,11475
1764,Densidade Residencial Baixa,NAmes,1,5,1955,162106.416145131,2,1.0,1,2.0,960,9768
1765,Densidade Residencial Baixa,NAmes,1,5,1967,164575.982314367,2,2.0,1,2.0,1691,9900
1766,Densidade Residencial Baixa,NAmes,1,6,1961,179176.352180931,3,2.0,1,3.0,1453,10573
1767,Densidade Residencial Baixa,NAmes,1,8,1966,177327.403857584,2,2.0,1,3.0,1567,14695
1768,Densidade Residencial Baixa,NAmes,1,7,1956,177818.083761781,3,1.0,1,2.0,1144,8760
1769,Densidade Residencial Baixa,NAmes,1,6,1960,186965.204048443,3,2.0,1,2.0,1329,12285
1770,Densidade Residencial Baixa,NAmes,1,8,1959,178762.742169197,3,1.0,1,3.0,988,9240
1771,Densidade Residencial Baixa,NAmes,1,5,1956,183322.866146283,3,1.0,1,2.0,1202,8750
1772,Densidade Residencial Baixa,NAmes,1,5,1955,178903.295931891,3,1.0,1,2.0,1382,8750
1773,Densidade Residencial Baixa,NAmes,1,5,1956,186570.129421778,3,1.0,1,2.0,1200,10400
1774,Densidade Residencial Baixa,NAmes,1,4,1958,199144.242829024,4,2.0,2,2.0,1866,9482
1775,Densidade Residencial Baixa,NAmes,1,7,1954,172154.713310956,3,1.0,1,2.0,1062,8128
1776,Densidade Residencial Baixa,NAmes,1,5,1951,177444.019201603,2,2.0,1,1.0,1112,13070
1777,Densidade Residencial Baixa,NAmes,1,6,1945,166200.938073485,2,1.0,1,2.0,793,8480
1778,Densidade Residencial Baixa,NAmes,1,8,1952,158995.770555632,2,1.0,1,2.0,1031,7626
1779,Densidade Residencial Baixa,NAmes,1,5,1953,168273.282454755,2,1.0,1,2.0,1210,9533
1780,Densidade Residencial Baixa,NAmes,2,7,1948,189680.453052788,3,2.0,1,3.0,1527,11419
1781,Densidade Residencial Baixa,NAmes,1,6,1950,181681.021081956,3,1.0,1,1.0,1200,9600
1782,Densidade Residencial Baixa,Old Town,1,5,1958,160277.142643643,2,1.0,1,1.0,792,5470
1783,Densidade Residencial Baixa,Old Town,2,7,1939,197318.54715833,4,2.0,1,3.0,1352,10800
1784,Densidade Residencial Baixa,Old Town,2,8,1900,162228.935604196,2,1.0,1,1.0,1039,8146
1785,Densidade Residencial Baixa,Old Town,1,7,1925,187340.455456083,3,1.0,1,1.0,1078,10230
1786,Densidade Residencial Baixa,Old Town,2,5,1915,181065.347037275,3,2.0,1,2.0,2377,10410
1787,Densidade Residencial Baixa,Old Town,2,9,1910,190233.609102705,4,2.0,1,2.0,1690,7200
1788,Densidade Residencial Baixa,Old Town,1,5,1940,157929.594852031,2,0.0,1,2.0,599,5400
1789,Densidade Residencial Baixa,Old Town,1,7,1920,168557.001935469,2,2.0,1,1.0,846,10800
1790,Densidade Residencial Baixa,Old Town,1,5,1890,160805.584645628,1,1.0,1,2.0,725,10800
1791,Densidade Residencial Baixa,NAmes,2,5,1969,221648.391978216,6,3.0,2,4.0,2544,9671
1792,Densidade Residencial Baixa,NAmes,1,7,1963,180539.88079815,3,1.0,1,2.0,1380,10143
1793,Densidade Residencial Baixa,NAmes,1,4,1967,182105.616283853,3,2.0,1,2.0,1040,11500
1794,Densidade Residencial Baixa,NAmes,1,9,1958,166380.852603154,2,2.0,1,2.0,951,8010
1795,Densidade Residencial Baixa,NAmes,1,6,1957,178942.155617426,3,1.0,1,1.0,1105,10454
1796,Densidade Residencial Baixa,NAmes,1,6,1958,162804.747800461,2,1.0,1,1.0,1142,9000
1797,Densidade Residencial Baixa,NAmes,2,5,1950,183077.684392615,3,2.0,1,1.0,1133,8064
1798,Densidade Residencial Baixa,NAmes,1,6,1958,171728.4720292,3,1.0,1,1.0,1041,7350
1799,Densidade Residencial Baixa,NAmes,1,7,1952,164786.741540638,2,1.0,1,2.0,732,7200
1800,Densidade Residencial Baixa,NAmes,2,5,1959,177427.267170302,3,1.0,1,2.0,1183,8000
1801,Densidade Residencial Baixa,NAmes,2,7,1949,197318.54715833,4,1.0,1,2.0,1461,10800
1802,Densidade Residencial Baixa,NAmes,2,7,1948,178658.114178223,3,2.0,1,1.0,1495,8064
1803,Densidade Residencial Baixa,NAmes,2,5,1964,185437.320523764,4,2.0,1,2.0,1806,7570
1804,Densidade Residencial Baixa,NAmes,2,7,1978,169759.652489529,2,2.0,1,2.0,941,8604
1805,Densidade Residencial Baixa,NAmes,1,6,1963,173986.635055186,3,1.0,1,2.0,1045,7936
1806,Densidade Residencial Média,Old Town,2,8,1935,168607.664289468,3,1.0,1,1.0,1378,4080
1807,Densidade Residencial Média,Old Town,2,5,1910,194138.519145183,4,2.0,2,3.0,1944,10307
1808,Densidade Residencial Média,Old Town,2,8,1910,192502.440921994,3,2.0,1,2.0,1306,15660
1809,Densidade Residencial Média,Old Town,2,8,1910,176746.969818601,3,0.0,1,2.0,1464,9900
1810,Densidade Residencial Média,Old Town,2,6,1939,177604.891703134,3,2.0,1,2.0,1558,6406
1811,Densidade Residencial Média,Old Town,2,6,1920,193283.746584832,4,0.0,2,2.0,1701,7627
1812,Densidade Residencial Média,Old Town,2,5,1910,181627.061006609,3,0.0,1,1.0,1447,10134
1813,Densidade Residencial Média,Old Town,2,7,1950,169071.62025834,3,1.0,1,2.0,1328,6000
1814,Densidade Residencial Média,Old Town,1,6,1920,167398.006470987,2,2.0,1,1.0,861,7404
1815,Densidade Residencial Média,Old Town,1,4,1940,150106.505141704,1,1.0,1,1.0,612,5925
1816,Densidade Residencial Média,Old Town,1,8,1923,159650.304285848,2,1.0,1,1.0,792,8520
1817,Densidade Residencial Média,Old Town,2,4,1910,179471.23597476,3,2.0,1,2.0,1510,9600
1818,Densidade Residencial Média,Old Town,2,7,1900,177109.589956218,3,1.0,1,2.0,2007,8400
1819,Densidade Residencial Média,Old Town,2,7,1917,166558.113328453,3,1.0,1,2.0,1288,3600
1820,C (all),Old Town,1,3,1910,153796.714319583,2,0.0,1,1.0,816,3300
1821,Densidade Residencial Média,Old Town,2,6,1920,174520.152570658,3,1.0,1,1.0,1480,5400
1822,Densidade Residencial Média,Old Town,2,7,1910,196297.95829524,4,3.0,1,1.0,1521,9720
1823,C (all),Iowa DOT and Rail Road,1,3,1900,169100.681601175,2,0.0,1,1.0,797,9392
1824,Densidade Residencial Baixa,Brookside,1,6,1923,176911.319164431,3,1.0,1,1.0,1432,6615
1825,Densidade Residencial Baixa,Brookside,2,7,1930,169234.6454828,3,1.0,1,2.0,1654,4960
1826,Densidade Residencial Média,Brookside,2,5,1924,172386.297919134,3,1.0,1,1.0,1142,6000
1827,Densidade Residencial Média,Brookside,1,6,1925,156031.904802362,2,1.0,1,1.0,995,6120
1828,Densidade Residencial Média,Brookside,2,6,1938,168202.892306596,3,1.0,1,2.0,1582,6120
1829,Densidade Residencial Média,Brookside,1,5,1925,166505.984017547,2,5.0,1,2.0,1072,8635
1830,Densidade Residencial Média,Old Town,2,6,1915,176507.37022149,3,2.0,1,2.0,1768,8094
1831,Densidade Residencial Média,Old Town,2,8,1915,180116.752553161,3,1.0,1,2.0,1944,9928
1832,Densidade Residencial Média,Old Town,2,1,1922,183072.740591406,4,0.0,2,2.0,2128,3000
1833,Densidade Residencial Média,Iowa DOT and Rail Road,2,5,1927,189595.964677698,4,1.0,1,3.0,1930,6876
1834,Densidade Residencial Média,Old Town,2,7,1915,167523.919076265,3,1.0,1,1.0,1427,5775
1835,Densidade Residencial Média,Old Town,2,5,1902,210817.775863413,6,0.0,1,3.0,1864,5852
1836,Densidade Residencial Média,Iowa DOT and Rail Road,2,6,1927,172942.930813351,3,1.0,1,1.0,1666,5160
1837,Densidade Residencial Média,Iowa DOT and Rail Road,2,6,1923,145286.278144089,1,0.0,1,2.0,892,5160
1838,Densidade Residencial Média,Iowa DOT and Rail Road,2,7,1915,176468.653371492,3,1.0,1,3.0,1403,10320
1839,Densidade Residencial Baixa,Sawyer,1,9,1946,159040.069562187,2,1.0,1,2.0,704,4280
1840,Densidade Residencial Baixa,Edwards,1,5,1987,178518.204332507,3,0.0,1,6.0,1200,10800
1841,Densidade Residencial Baixa,Edwards,2,5,1978,169163.980786825,2,1.0,2,4.0,1152,10547
1842,Densidade Residencial Baixa,Edwards,2,3,1934,189786.685274579,4,1.0,1,3.0,1112,9780
1843,Densidade Residencial Baixa,Sawyer,1,6,1967,181246.728523853,3,1.0,1,2.0,1052,11625
1844,Densidade Residencial Baixa,Sawyer,2,5,1978,176349.927153587,3,2.0,1,2.0,1034,8014
1845,Densidade Residencial Baixa,Sawyer,2,5,1961,205266.631009142,4,1.0,1,2.0,1774,15400
1846,Densidade Residencial Baixa,Sawyer,2,5,1960,187397.993362224,3,2.0,1,2.0,1138,15312
1847,Densidade Residencial Baixa,Clear Creek,2,5,1956,208943.427726113,4,1.0,1,3.0,2071,15584
1848,Densidade Residencial Baixa,Sawyer,1,2,1947,165014.532907657,2,0.0,1,1.0,660,9000
1849,Densidade Residencial Baixa,Edwards,1,5,1954,182492.037566236,2,2.0,1,1.0,1383,15635
1850,Densidade Residencial Baixa,Edwards,1,5,1956,161718.71259042,2,1.0,1,2.0,1073,9571
1851,Densidade Residencial Baixa,Edwards,2,7,1946,180084.118941162,3,1.0,1,2.0,1639,9350
1852,Densidade Residencial Baixa,Edwards,1,6,1954,178534.950802179,3,1.0,1,2.0,1089,7440
1853,Densidade Residencial Baixa,Edwards,1,5,1984,151217.259961305,2,1.0,1,3.0,1049,4235
1854,Densidade Residencial Baixa,Sawyer West,2,6,1990,156342.717587562,1,2.0,1,3.0,1061,10778
1855,Densidade Residencial Baixa,Sawyer West,2,5,1983,188511.443835239,2,2.0,1,2.0,1338,19255
1856,Densidade Residencial Baixa,Sawyer West,2,5,1993,183570.337896789,3,2.0,1,4.0,1879,10560
1857,Densidade Residencial Baixa,Sawyer West,2,7,1880,225810.160292177,4,2.0,1,1.0,2016,26400
1858,Densidade Residencial Baixa,Sawyer West,2,5,1979,214217.401131694,6,2.0,2,2.0,2228,7018
1859,Densidade Residencial Baixa,Sawyer West,1,5,1979,187665.64101603,4,2.0,2,2.0,1535,7018
1860,Densidade Residencial Baixa,Sawyer West,2,5,1979,161157.177744039,2,2.0,2,4.0,1229,7040
1861,Densidade Residencial Baixa,Sawyer West,1,5,1979,187643.992594193,4,2.0,2,2.0,1513,7007
1862,Densidade Residencial Baixa,Sawyer West,2,5,2000,228156.372839158,6,4.0,2,8.0,2787,11855
1863,Densidade Residencial Baixa,Sawyer West,2,5,2000,220449.534665317,6,4.0,2,8.0,2787,7939
1864,Densidade Residencial Baixa,Sawyer West,2,5,2000,220522.352084222,6,4.0,2,8.0,2787,7976
1865,Densidade Residencial Baixa,College Creek,1,5,2009,156647.763531624,1,3.0,1,3.0,1680,10933
1866,Densidade Residencial Baixa,College Creek,1,5,2008,187388.833374873,3,3.0,1,3.0,1720,10816
1867,Densidade Residencial Baixa,College Creek,1,5,2008,178640.723791573,3,3.0,1,2.0,1468,9178
1868,Densidade Residencial Baixa,College Creek,1,5,2007,180847.216739049,3,2.0,1,3.0,1838,11422
1869,Densidade Residencial Baixa,College Creek,1,5,2007,159505.170529478,2,2.0,1,3.0,1290,6762
1870,Densidade Residencial Baixa,College Creek,1,5,2008,164305.538020654,2,3.0,1,3.0,1254,10324
1871,Densidade Residencial Baixa,College Creek,1,5,2005,180181.19673723,3,3.0,1,2.0,1498,11645
1872,Densidade Residencial Baixa,College Creek,2,5,2005,184602.734989972,3,2.0,1,3.0,1422,11646
1873,Densidade Residencial Baixa,Clear Creek,2,5,1992,193440.372174434,3,2.0,1,4.0,1759,16698
1874,Densidade Residencial Baixa,College Creek,1,7,1994,184199.788209911,3,1.0,1,2.0,990,9757
1875,Densidade Residencial Baixa,College Creek,1,5,1998,196241.892907637,3,2.0,1,3.0,1463,14753
1876,Densidade Residencial Baixa,College Creek,2,5,1998,175588.618271096,3,2.0,1,4.0,1772,8750
1877,Densidade Residencial Baixa,College Creek,1,5,2002,179503.046546829,3,2.0,1,3.0,1444,10739
1878,Densidade Residencial Baixa,College Creek,1,5,2001,183658.076582555,3,2.0,1,2.0,1492,11166
1879,Densidade Residencial Baixa,College Creek,1,5,1978,193700.976276404,3,1.0,1,1.0,907,16269
1880,Densidade Residencial Baixa,College Creek,1,7,1979,165399.62450704,2,2.0,1,2.0,914,6950
1881,Densidade Residencial Baixa,College Creek,1,5,2002,186847.944787446,3,3.0,1,3.0,1611,11664
1882,Densidade Residencial Baixa,College Creek,2,5,2003,198127.73287817,4,2.0,1,3.0,2184,12334
1883,Densidade Residencial Baixa,College Creek,2,5,2002,183320.898107934,3,2.0,1,3.0,1725,8749
1884,Densidade Residencial Baixa,College Creek,2,5,2001,181613.606696657,3,2.0,1,3.0,1870,11250
1885,Densidade Residencial Baixa,College Creek,1,5,1999,178298.791761954,2,2.0,1,3.0,1513,15750
1886,Densidade Residencial Baixa,College Creek,1,5,2002,185733.534000593,3,2.0,1,3.0,1828,12782
1887,Densidade Residencial Baixa,College Creek,1,5,1997,180008.188485489,3,2.0,1,3.0,1417,8750
1888,Densidade Residencial Baixa,College Creek,1,5,2007,175127.59621604,3,3.0,1,3.0,1602,10200
1889,Densidade Residencial Baixa,College Creek,2,5,2007,183467.176862723,3,2.0,1,3.0,1396,11069
1890,Densidade Residencial Baixa,Edwards,1,6,1960,182705.546021743,3,1.0,1,2.0,1149,10682
1891,Densidade Residencial Média,Edwards,2,5,2005,152324.943593181,2,2.0,1,2.0,1072,3675
1892,Densidade Residencial Baixa,Edwards,1,5,1959,169878.515981342,3,1.0,1,1.0,876,6410
1893,Densidade Residencial Baixa,Edwards,1,5,1950,183735.975076576,3,1.0,1,2.0,1368,11767
1894,Densidade Residencial Baixa,Edwards,1,5,1959,224118.280105941,6,0.0,2,2.0,1678,10926
1895,Densidade Residencial Baixa,Edwards,1,5,1956,169355.202465146,2,1.0,1,1.0,1560,11767
1896,Densidade Residencial Baixa,Edwards,2,6,1941,180054.276407441,3,1.0,1,1.0,1298,8212
1897,Densidade Residencial Alta,South & West of Iowa State University,2,4,1938,174081.601977368,3,1.0,1,2.0,1268,6300
1898,Densidade Residencial Baixa,South & West of Iowa State University,2,6,1935,168494.985022146,3,1.0,1,2.0,1242,5707
1899,Densidade Residencial Baixa,Crawford,1,8,1916,181871.598843299,3,2.0,1,1.0,1232,8574
1900,Densidade Residencial Baixa,Crawford,2,8,1918,173554.489658383,3,1.0,1,1.0,1228,7155
1901,Densidade Residencial Baixa,Crawford,2,6,1940,169805.382165577,2,2.0,1,3.0,1567,13680
1902,Densidade Residencial Baixa,Crawford,1,4,1960,176192.990728755,2,1.0,1,1.0,1273,14680
1903,Densidade Residencial Baixa,Crawford,2,6,1940,204264.39284654,5,2.0,2,3.0,2480,8145
1904,Densidade Residencial Baixa,Crawford,1,6,1954,169630.906956928,2,1.0,1,2.0,1112,9100
1905,Densidade Residencial Baixa,Crawford,1,6,1960,185724.838807268,3,2.0,1,3.0,1561,13339
1906,Densidade Residencial Baixa,Crawford,2,7,1949,195699.036281861,3,1.0,1,3.0,1523,15600
1907,Densidade Residencial Baixa,Crawford,1,5,1954,189494.276162169,3,2.0,1,3.0,1906,17500
1908,Densidade Residencial Média,Bluestem,2,6,1980,149607.905673439,2,2.0,1,1.0,1032,1733
1909,Densidade Residencial Média,Bluestem,2,6,1980,154650.199045978,2,2.0,1,3.0,1229,1488
1910,Densidade Residencial Média,Bluestem,2,6,1980,151579.558140433,2,2.0,1,2.0,1229,1612
1911,Densidade Residencial Baixa,Crawford,2,6,1986,185147.380531144,3,2.0,1,4.0,1982,13607
1912,Densidade Residencial Baixa,Crawford,1,9,1971,196314.53120359,3,2.0,1,3.0,2365,17597
1913,Densidade Residencial Média,Iowa DOT and Rail Road,2,6,1900,210802.395364155,5,2.0,1,2.0,2168,8660
1914,C (all),Iowa DOT and Rail Road,1,6,1925,166271.2863726,2,1.0,1,1.0,572,10200
1915,Densidade Residencial Média,Crawford,1,5,2007,154865.359142973,2,2.0,1,4.0,1648,3843
1916,,Iowa DOT and Rail Road,1,4,1910,173575.5052865,1,1.0,1,1.0,810,21780
1917,Densidade Residencial Baixa,Mitchell,2,5,2000,179399.563554274,3,3.0,1,3.0,2052,10125
1918,Densidade Residencial Baixa,Mitchell,2,6,1977,164280.776562049,2,1.0,1,2.0,926,9750
1919,Densidade Residencial Baixa,Mitchell,2,7,1977,171247.48948121,2,2.0,1,3.0,1287,9360
1920,Densidade Residencial Baixa,Mitchell,1,5,1991,166878.587182445,2,2.0,1,3.0,1595,11070
1921,Densidade Residencial Baixa,Timberland,1,5,2008,188129.459710994,3,3.0,1,3.0,2036,13438
1922,Densidade Residencial Baixa,Timberland,1,5,2008,183517.34369691,3,3.0,1,3.0,1641,14463
1923,Densidade Residencial Baixa,Timberland,2,8,1980,175522.026925727,3,2.0,1,3.0,2237,9839
1924,Densidade Residencial Baixa,Timberland,2,5,1987,190060.105331152,3,2.0,1,5.0,1479,14419
1925,Densidade Residencial Baixa,Timberland,2,5,2003,174179.824771856,3,2.0,1,3.0,2014,9157
1926,Densidade Residencial Baixa,Timberland,1,5,2007,171059.523675194,2,3.0,1,3.0,1978,12633
1927,Densidade Residencial Baixa,Mitchell,1,7,1968,183004.186769318,3,1.0,1,1.0,1008,12518
1928,Densidade Residencial Baixa,Mitchell,1,5,1969,183601.647387418,3,2.0,1,2.0,1404,13383
1929,Densidade Residencial Baixa,Mitchell,2,8,1972,163539.327185998,2,1.0,1,2.0,796,7689
1930,Densidade Residencial Baixa,Mitchell,2,5,1993,164677.676391525,2,1.0,1,2.0,1091,7706
1931,Densidade Residencial Baixa,Mitchell,2,6,1992,162395.073865424,2,2.0,1,2.0,883,7669
1932,Densidade Residencial Baixa,Mitchell,2,5,1992,182207.6323195,3,2.0,1,2.0,1287,10429
1933,Densidade Residencial Baixa,Mitchell,2,7,1969,192223.939790304,4,2.0,1,2.0,1632,10457
1934,Densidade Residencial Baixa,Gilbert,2,5,1997,176391.829390125,3,2.0,1,3.0,1604,8702
1935,Densidade Residencial Baixa,Gilbert,2,5,1995,181913.179121348,3,2.0,1,3.0,1470,8139
1936,Densidade Residencial Baixa,Gilbert,2,5,1998,179136.097888261,3,2.0,1,3.0,1604,9535
1937,Densidade Residencial Baixa,Gilbert,2,5,1996,196595.568243212,3,2.0,1,3.0,1636,15038
1938,Densidade Residencial Baixa,Gilbert,1,5,1996,194822.365690957,3,2.0,1,3.0,1384,14137
1939,Densidade Residencial Baixa,Stone Brook,1,5,1997,148356.669440918,1,2.0,1,3.0,1682,6264
1940,Densidade Residencial Baixa,Stone Brook,1,5,1992,160387.604263899,2,2.0,1,2.0,1280,5070
1941,Densidade Residencial Baixa,Gilbert,2,5,1998,181276.500571809,3,2.0,1,3.0,1633,11184
1942,Densidade Residencial Baixa,Gilbert,2,5,1991,192474.817899346,3,2.0,1,4.0,1709,14067
1943,Densidade Residencial Baixa,Stone Brook,1,5,1989,157699.907796437,2,2.0,1,3.0,1337,5950
1944,Densidade Residencial Baixa,Stone Brook,2,5,2005,215785.540813051,5,3.0,1,4.0,2500,13543
1945,Densidade Residencial Baixa,Stone Brook,1,5,2004,181824.300998793,2,3.0,1,3.0,1884,15401
1946,Densidade Residencial Baixa,Gilbert,1,2,1952,221813.00948166,3,2.0,1,1.0,1474,31220
1947,Densidade Residencial Baixa,Stone Brook,1,5,2007,165281.292597397,2,2.0,1,3.0,1710,8118
1948,Densidade Residencial Baixa,Gilbert,1,5,1950,255629.49047034,3,2.0,1,3.0,1488,47280
